,case,Temp,Pressure,f11,f12,f13,f21,f22,f23,f31,f32,f33,p11,p12,p13,p21,p22,p23,p31,p32,p33
5787,10.0,299.95679,-5565.8395,0.9999999999999999,0.0,0.0,0.0,1.0578700041960054,0.0,0.0,0.0,1.0,0.3579027959340239,0.0024709481708635977,0.23344658824083614,0.002613941951879586,0.9228192004376642,0.0021076670508930885,0.23344658824083614,0.001992368667731478,0.45565955536628355
5788,10.0,300.1641,-5617.6882,0.9999999999999999,0.0,0.0,0.0,1.057880000183425,0.0,0.0,0.0,1.0,0.3610494300639085,0.012122506971148288,0.2140043571478518,0.012824157676861922,0.9151194723977601,0.004353513589207067,0.2140043571478518,0.004115318928850356,0.477338937064583
5789,10.0,299.38626,-5719.8792,0.9999999999999999,0.0,0.0,0.0,1.0578900291609017,0.0,0.0,0.0,1.0,0.37507973376390685,-0.011959394983300387,0.21633616549675935,-0.012651724707630388,0.9194808554656952,-0.006487464366234406,0.21633616549675935,-0.0061324562926263135,0.4915644977664675
5790,10.0,299.64385,-5664.6173,0.9999999999999999,0.0,0.0,0.0,1.0579000251483208,0.0,0.0,0.0,1.0,0.3583884981360133,-0.004197993652209715,0.21602867209349225,-0.00444105759024515,0.9287377665242812,-0.023666333749937287,0.21602867209349225,-0.02237104942560068,0.4807001797651264
5791,10.0,299.57502999999997,-5516.375,0.9999999999999999,0.0,0.0,0.0,1.0579100211357402,0.0,0.0,0.0,1.0,0.3673910369042887,-0.008847196693200332,0.2362523992769513,-0.009359538040695614,0.8841249928363433,-0.0006595984448860852,0.2362523992769513,-0.0006234920094413703,0.47123039474605405
5792,10.0,299.67925,-5536.5358,0.9999999999999999,0.0,0.0,0.0,1.0579200171231595,0.0,0.0,0.0,1.0,0.36912687732639216,0.02852678291012427,0.21844179487972426,0.030179054664747323,0.8865875958793831,0.020605694985645,0.21844179487972426,0.019477554684784983,0.473380566169913
5793,10.0,300.0398,-5468.0406,0.9999999999999999,0.0,0.0,0.0,1.0579300131105789,0.0,0.0,0.0,1.0,0.35913344524720325,0.020587776872355384,0.2294361679167757,0.0217804270564886,0.8896708652711781,0.008040554002251833,0.2294361679167757,0.0076002702471882734,0.45809307273968236
5794,10.0,300.03685,-5492.3564,0.9999999999999999,0.0,0.0,0.0,1.0579400090979982,0.0,0.0,0.0,1.0,0.3786200792883229,0.018784292006115283,0.20855137700540796,0.019872654055849058,0.8768043824538552,-0.011700168767307065,0.20855137700540796,-0.011059387740976591,0.4600458023440684
5795,10.0,300.13025,-5595.7971,0.9999999999999999,0.0,0.0,0.0,1.0579500050854174,0.0,0.0,0.0,1.0,0.3718977653172384,-0.008581372555965533,0.22432665909346675,-0.009078663139223597,0.9067072471525381,-0.005460565495366173,0.22432665909346675,-0.005161458924446334,0.46840582839221195
5796,10.0,300.72371,-5660.9239,0.9999999999999999,0.0,0.0,0.0,1.0579600010728367,0.0,0.0,0.0,1.0,0.3822302167365704,-0.005715641779814924,0.20636968335564448,-0.006046920383504948,0.9110786613964631,0.004990494350165701,0.20636968335564448,0.004717091709615705,0.4744008749464174
5797,10.0,299.67854,-5736.6035,0.9999999999999999,0.0,0.0,0.0,1.057969997060256,0.0,0.0,0.0,1.0,0.38835578130788845,-0.027303821450177373,0.21232354756412872,-0.028886623899377913,0.921013132796919,0.006511865141205174,0.21232354756412872,0.006155056532131785,0.4821113551906887
5798,10.0,299.491,-5782.5835,0.9999999999999999,0.0,0.0,0.0,1.0579800260377328,0.0,0.0,0.0,1.0,0.3843967135443699,-0.023530338249263576,0.21655935350662017,-0.024894627873632537,0.9284494462083261,-0.01988727847659991,0.21655935350662017,-0.018797404475659384,0.4929983274873198
5799,10.0,299.79587999999995,-5744.9994,0.9999999999999999,0.0,0.0,0.0,1.0579900220251521,0.0,0.0,0.0,1.0,0.3906337317536157,-0.006522835515628744,0.22750057093112905,-0.006901094890846499,0.914702905016648,0.01171984651122231,0.22750057093112905,0.01107746412276059,0.48922617085397374
5800,10.0,299.5564,-5556.0209,0.9999999999999999,0.0,0.0,0.0,1.0580000180125715,0.0,0.0,0.0,1.0,0.3671806151448767,0.016362292934332584,0.21493664670863613,0.017311306219250845,0.8988941870889492,-0.0036432669788411375,0.21493664670863613,-0.003443541509276087,0.46863668284899695
5801,10.0,299.76783,-5465.9736,0.9999999999999999,0.0,0.0,0.0,1.058010013999991,0.0,0.0,0.0,1.0,0.3545124900083155,0.020020620261381378,0.21911666292693738,0.021182016723032618,0.8967666557214781,9.010484532471527e-05,0.21911666292693738,8.516445414732722e-05,0.4546036551564196
5802,10.0,300.04945,-5609.5815,0.9999999999999999,0.0,0.0,0.0,1.0580200099874102,0.0,0.0,0.0,1.0,0.3642971221612945,0.015439276808737986,0.21860135643796075,0.016335063803379353,0.9005364729835302,-0.033559426740038534,0.21860135643796075,-0.03171908510542997,0.4870240903676605
5803,10.0,299.71294,-5576.1388,0.9999999999999999,0.0,0.0,0.0,1.0580300059748293,0.0,0.0,0.0,1.0,0.380456824969651,0.013976649276137884,0.22711196383827534,0.01478771431714026,0.904324569277386,-0.0020648253547170875,0.22711196383827534,-0.001951575421355498,0.4561088578472527
5804,10.0,300.24543,-5501.1636,0.9999999999999999,0.0,0.0,0.0,1.0580400019622487,0.0,0.0,0.0,1.0,0.3487301276530316,0.010732941863508889,0.23144917362629733,0.011355881830327645,0.9016402367149631,0.01120323025763827,0.23144917362629733,0.010588664168519788,0.4665702570054469
5805,10.0,299.99975,-5645.648,0.9999999999999999,0.0,0.0,0.0,1.058049997949668,0.0,0.0,0.0,1.0,0.3893968809515332,-0.01087739687726549,0.22170097606536485,-0.011508829743688477,0.9166742945437091,0.006601940945571215,0.22170097606536485,0.006239724926387904,0.45647359620760763
5806,10.0,299.79179,-5730.3399,0.9999999999999999,0.0,0.0,0.0,1.0580600269271447,0.0,0.0,0.0,1.0,0.38660269121304147,-0.007841578088978502,0.2355013079521848,-0.008296860323975901,0.9426941416791681,-0.014407474955247534,0.2355013079521848,-0.013616878616131287,0.45898416596291597
5807,10.0,300.0275,-5737.611999999999,0.9999999999999999,0.0,0.0,0.0,1.058070022914564,0.0,0.0,0.0,1.0,0.377763019946175,-0.015870822052828186,0.22055081033403456,-0.016792441053108887,0.927917925603369,0.011739322751114707,0.22055081033403456,0.01109503387949459,0.48580498918411336
5808,10.0,299.85215,-5664.1294,0.9999999999999999,0.0,0.0,0.0,1.0580800189019834,0.0,0.0,0.0,1.0,0.3550651245700957,0.009646240047859772,0.23350300047547423,0.010206493852172538,0.9308122441165162,0.009911243817112605,0.23350300047547423,0.00936719684717035,0.48181444217544567
